Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Unique Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Total Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 MaxLFQ Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 MaxLFQ Intensity	Indistinguishable Proteins
sp|P25685|DNJB1_HUMAN	P25685	DNJB1_HUMAN	DNAJB1	340	Homo sapiens OX=9606	1:Experimental evidence at protein level	DnaJ homolog subfamily B member 1	1.0	0.999	7	8	8	11	8	0	0	0	8	0	0	0	11	0	0	0	208165.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP synthase subunit alpha, mitochondrial	1.0	0.999	22	78	78	78	42	11	12	13	42	11	12	13	42	11	12	13	2497145.8	2374975.2	2186383.0	2207683.0	328000.78	584850.06	454491.16	527669.9	
sp|P25786|PSA1_HUMAN	P25786	PSA1_HUMAN	PSMA1	263	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-1	1.0	0.999	16	36	36	36	20	5	6	5	20	5	6	5	20	5	6	5	1017322.6	785211.1	805479.5	560518.06	54337.156	290257.47	312610.34	237102.2	
sp|P25787|PSA2_HUMAN	P25787	PSA2_HUMAN	PSMA2	234	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-2	1.0	0.999	4	6	6	6	4	1	0	1	4	1	0	1	4	1	0	1	145312.44	188829.36	117426.77	160272.14	0.0	0.0	0.0	0.0	
sp|P25788|PSA3_HUMAN	P25788	PSA3_HUMAN	PSMA3	255	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-3	1.0	0.999	12	22	22	22	12	6	3	1	12	6	3	1	12	6	3	1	369691.94	242262.5	218316.6	328730.53	124242.15	128509.586	126367.27	113703.85	
sp|P25789|PSA4_HUMAN	P25789	PSA4_HUMAN	PSMA4	261	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-4	1.0	0.999	4	14	14	14	8	1	3	2	8	1	3	2	8	1	3	2	238044.0	193318.8	172359.06	154718.56	0.0	0.0	0.0	0.0	
sp|P25815|S100P_HUMAN	P25815	S100P_HUMAN	S100P	95	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein S100-P	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	16718.957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26006|ITA3_HUMAN	P26006	ITA3_HUMAN	ITGA3	1051	Homo sapiens OX=9606	1:Experimental evidence at protein level	Integrin alpha-3	1.0	0.999	7	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	372037.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26038|MOES_HUMAN	P26038	MOES_HUMAN	MSN	577	Homo sapiens OX=9606	1:Experimental evidence at protein level	Moesin	1.0	0.999	49	179	107	179	122	19	17	21	73	12	9	13	122	19	17	21	6608922.5	4552764.0	3901724.5	3775334.2	772829.75	540444.94	462466.84	467776.84	
sp|P26196|DDX6_HUMAN	P26196	DDX6_HUMAN	DDX6	483	Homo sapiens OX=9606	1:Experimental evidence at protein level	Probable ATP-dependent RNA helicase DDX6	1.0	0.999	7	12	12	12	12	0	0	0	12	0	0	0	12	0	0	0	275786.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26232|CTNA2_HUMAN	P26232	CTNA2_HUMAN	CTNNA2	953	Homo sapiens OX=9606	1:Experimental evidence at protein level	Catenin alpha-2	0.9993	0.999	7	1	1	14	1	0	0	0	1	0	0	0	11	1	1	1	4672.2715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26358|DNMT1_HUMAN	P26358	DNMT1_HUMAN	DNMT1	1616	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA (cytosine-5)-methyltransferase 1	1.0	0.999	15	15	15	15	15	0	0	0	15	0	0	0	15	0	0	0	261758.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26368|U2AF2_HUMAN	P26368	U2AF2_HUMAN	U2AF2	475	Homo sapiens OX=9606	1:Experimental evidence at protein level	Splicing factor U2AF 65 kDa subunit	1.0	0.999	5	7	7	7	6	0	0	1	6	0	0	1	6	0	0	1	302718.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L13	1.0	0.999	10	38	38	38	19	6	7	6	19	6	7	6	19	6	7	6	1377199.4	1772318.2	1898019.6	1794503.0	252974.03	478066.47	455205.22	405427.34	
sp|P26440|IVD_HUMAN	P26440	IVD_HUMAN	IVD	426	Homo sapiens OX=9606	1:Experimental evidence at protein level	Isovaleryl-CoA dehydrogenase, mitochondrial	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	108954.305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26447|S10A4_HUMAN	P26447	S10A4_HUMAN	S100A4	101	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein S100-A4	1.0	0.999	6	54	54	54	30	9	8	7	30	9	8	7	30	9	8	7	2046382.9	2206171.2	1980994.5	2007410.2	348205.28	957976.0	832737.7	928279.44	
sp|P26583|HMGB2_HUMAN	P26583	HMGB2_HUMAN	HMGB2	209	Homo sapiens OX=9606	1:Experimental evidence at protein level	High mobility group protein B2	1.0	0.999	10	20	20	23	19	1	0	0	19	1	0	0	22	1	0	0	1750848.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	557	Homo sapiens OX=9606	1:Experimental evidence at protein level	Polypyrimidine tract-binding protein 1	1.0	0.999	12	29	19	29	20	3	4	2	17	0	1	1	20	3	4	2	1277851.4	415746.12	692870.2	695211.7	72872.9	415490.44	534596.7	513893.28	
sp|P26639|SYTC_HUMAN	P26639	SYTC_HUMAN	TARS1	723	Homo sapiens OX=9606	1:Experimental evidence at protein level	Threonine--tRNA ligase 1, cytoplasmic	1.0	0.999	29	93	88	93	71	7	7	8	67	7	7	7	71	7	7	8	2934845.8	1064440.1	1280726.8	1303401.6	776986.44	237280.11	220406.81	244372.52	
sp|P26640|SYVC_HUMAN	P26640	SYVC_HUMAN	VARS1	1264	Homo sapiens OX=9606	1:Experimental evidence at protein level	Valine--tRNA ligase	1.0	0.999	23	33	33	33	32	0	0	1	32	0	0	1	32	0	0	1	1093261.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	437	Homo sapiens OX=9606	1:Experimental evidence at protein level	Elongation factor 1-gamma	1.0	0.999	21	81	81	81	57	8	8	8	57	8	8	8	57	8	8	8	2707927.5	1639648.5	1723996.6	1565018.4	964075.75	375499.8	346976.94	332412.1	
sp|P26885|FKBP2_HUMAN	P26885	FKBP2_HUMAN	FKBP2	142	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase FKBP2	1.0	0.999	4	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	229243.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27105|STOM_HUMAN	P27105	STOM_HUMAN	STOM	288	Homo sapiens OX=9606	1:Experimental evidence at protein level	Stomatin	1.0	0.999	7	13	11	13	11	0	1	1	10	0	1	0	11	0	1	1	279264.44	0.0	98808.555	0.0	0.0	0.0	0.0	0.0	
sp|P27144|KAD4_HUMAN	P27144	KAD4_HUMAN	AK4	223	Homo sapiens OX=9606	1:Experimental evidence at protein level	Adenylate kinase 4, mitochondrial	1.0	0.999	6	6	6	6	5	1	0	0	5	1	0	0	5	1	0	0	167452.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	Homo sapiens OX=9606	1:Experimental evidence at protein level	14-3-3 protein theta	1.0	0.999	16	36	36	82	30	2	2	2	30	2	2	2	48	13	10	11	2273496.0	752474.0	708227.6	785523.6	818433.06	525909.06	487518.2	573963.8	
sp|P27448|MARK3_HUMAN	P27448	MARK3_HUMAN	MARK3	753	Homo sapiens OX=9606	1:Experimental evidence at protein level	MAP/microtubule affinity-regulating kinase 3	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	6777.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27449|VATL_HUMAN	P27449	VATL_HUMAN	ATP6V0C	155	Homo sapiens OX=9606	1:Experimental evidence at protein level	V-type proton ATPase 16 kDa proteolipid subunit c	0.9807	0.9987	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	49078.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27540|ARNT_HUMAN	P27540	ARNT_HUMAN	ARNT	789	Homo sapiens OX=9606	1:Experimental evidence at protein level	Aryl hydrocarbon receptor nuclear translocator	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	31308.457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27635|RL10_HUMAN	P27635	RL10_HUMAN	RPL10	214	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L10	1.0	0.999	9	24	14	24	18	2	2	2	12	1	0	1	18	2	2	2	758069.06	611690.56	732347.25	568231.1	0.0	446757.3	437942.2	395221.28	
sp|P27658|CO8A1_HUMAN	P27658	CO8A1_HUMAN	COL8A1	744	Homo sapiens OX=9606	1:Experimental evidence at protein level	Collagen alpha-1(VIII) chain	0.9296	0.9951	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	6136.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27694|RFA1_HUMAN	P27694	RFA1_HUMAN	RPA1	616	Homo sapiens OX=9606	1:Experimental evidence at protein level	Replication protein A 70 kDa DNA-binding subunit	1.0	0.999	7	14	14	14	10	1	2	1	10	1	2	1	10	1	2	1	327424.1	79460.87	101143.58	0.0	0.0	0.0	0.0	0.0	
sp|P27695|APEX1_HUMAN	P27695	APEX1_HUMAN	APEX1	318	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA-(apurinic or apyrimidinic site) endonuclease	1.0	0.999	11	18	18	18	16	1	1	0	16	1	1	0	16	1	1	0	1103630.5	170379.39	126604.76	133187.77	0.0	0.0	0.0	0.0	
sp|P27701|CD82_HUMAN	P27701	CD82_HUMAN	CD82	267	Homo sapiens OX=9606	1:Experimental evidence at protein level	CD82 antigen	0.9844	0.999	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27707|DCK_HUMAN	P27707	DCK_HUMAN	DCK	260	Homo sapiens OX=9606	1:Experimental evidence at protein level	Deoxycytidine kinase	1.0	0.9988	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	76628.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27708|PYR1_HUMAN	P27708	PYR1_HUMAN	CAD	2225	Homo sapiens OX=9606	1:Experimental evidence at protein level	CAD protein	1.0	0.999	25	29	29	37	27	2	0	0	27	2	0	0	28	6	1	2	758451.94	157557.69	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calreticulin	1.0	0.999	15	55	55	55	37	7	6	5	37	7	6	5	37	7	6	5	2173587.2	1712159.8	1540988.5	1648983.4	180305.02	736925.2	706084.94	751241.75	
sp|P27816|MAP4_HUMAN	P27816	MAP4_HUMAN	MAP4	1152	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-associated protein 4	1.0	0.999	38	78	78	78	56	9	5	8	56	9	5	8	56	9	5	8	2984645.8	788359.4	654227.0	962410.4	123906.14	325250.03	231555.17	228295.9	
sp|P27824|CALX_HUMAN	P27824	CALX_HUMAN	CANX	592	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calnexin	1.0	0.999	22	51	51	51	39	4	5	3	39	4	5	3	39	4	5	3	2545160.8	915220.0	1100348.5	824413.4	224019.72	571508.4	424744.78	339777.84	
sp|P28066|PSA5_HUMAN	P28066	PSA5_HUMAN	PSMA5	241	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-5	1.0	0.999	9	28	28	28	20	3	3	2	20	3	3	2	20	3	3	2	793344.3	309142.2	318277.38	140918.17	0.0	181952.95	191607.62	0.0	
sp|P28070|PSB4_HUMAN	P28070	PSB4_HUMAN	PSMB4	264	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit beta type-4	1.0	0.999	3	5	5	5	3	1	0	1	3	1	0	1	3	1	0	1	138561.66	133880.5	0.0	98278.33	0.0	0.0	0.0	0.0	
sp|P28072|PSB6_HUMAN	P28072	PSB6_HUMAN	PSMB6	239	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit beta type-6	1.0	0.999	2	6	6	6	0	2	1	3	0	2	1	3	0	2	1	3	0.0	137960.73	122065.586	151228.6	0.0	0.0	0.0	0.0	
sp|P28074|PSB5_HUMAN	P28074	PSB5_HUMAN	PSMB5	263	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit beta type-5	1.0	0.999	7	15	15	15	11	1	2	1	11	1	2	1	11	1	2	1	902401.25	74763.36	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28288|ABCD3_HUMAN	P28288	ABCD3_HUMAN	ABCD3	659	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP-binding cassette sub-family D member 3	1.0	0.999	7	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	154608.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28290|ITPI2_HUMAN	P28290	ITPI2_HUMAN	ITPRID2	1259	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein ITPRID2	1.0	0.9988	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	75204.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28300|LYOX_HUMAN	P28300	LYOX_HUMAN	LOX	417	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein-lysine 6-oxidase	0.9034	0.9931	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	13386.917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28330|ACADL_HUMAN	P28330	ACADL_HUMAN	ACADL	430	Homo sapiens OX=9606	1:Experimental evidence at protein level	Long-chain specific acyl-CoA dehydrogenase, mitochondrial	0.8528	0.989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	14003.809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28331|NDUS1_HUMAN	P28331	NDUS1_HUMAN	NDUFS1	727	Homo sapiens OX=9606	1:Experimental evidence at protein level	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	1.0	0.999	5	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	106529.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28340|DPOD1_HUMAN	P28340	DPOD1_HUMAN	POLD1	1107	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA polymerase delta catalytic subunit	1.0	0.999	16	15	15	18	15	0	0	0	15	0	0	0	15	1	1	1	365963.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28370|SMCA1_HUMAN	P28370	SMCA1_HUMAN	SMARCA1	1054	Homo sapiens OX=9606	1:Experimental evidence at protein level	Probable global transcription activator SNF2L1	1.0	0.999	12	8	8	13	8	0	0	0	8	0	0	0	13	0	0	0	103726.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28482|MK01_HUMAN	P28482	MK01_HUMAN	MAPK1	360	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitogen-activated protein kinase 1	1.0	0.999	7	8	5	8	8	0	0	0	5	0	0	0	8	0	0	0	306914.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28715|ERCC5_HUMAN	P28715	ERCC5_HUMAN	ERCC5	1186	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA excision repair protein ERCC-5	0.9999	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	30029.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28799|GRN_HUMAN	P28799	GRN_HUMAN	GRN	593	Homo sapiens OX=9606	1:Experimental evidence at protein level	Progranulin	1.0	0.999	4	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	105796.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28838|AMPL_HUMAN	P28838	AMPL_HUMAN	LAP3	519	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytosol aminopeptidase	1.0	0.999	11	15	15	15	14	0	1	0	14	0	1	0	14	0	1	0	425054.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29034|S10A2_HUMAN	P29034	S10A2_HUMAN	S100A2	98	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein S100-A2	1.0	0.999	3	8	8	8	2	1	3	2	2	1	3	2	2	1	3	2	99497.72	162063.75	115561.61	270739.44	0.0	0.0	0.0	0.0	
sp|P29083|T2EA_HUMAN	P29083	T2EA_HUMAN	GTF2E1	439	Homo sapiens OX=9606	1:Experimental evidence at protein level	General transcription factor IIE subunit 1	0.9987	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	16076.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29084|T2EB_HUMAN	P29084	T2EB_HUMAN	GTF2E2	291	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription initiation factor IIE subunit beta	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	90682.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29144|TPP2_HUMAN	P29144	TPP2_HUMAN	TPP2	1249	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tripeptidyl-peptidase 2	1.0	0.999	18	20	20	20	20	0	0	0	20	0	0	0	20	0	0	0	476337.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29218|IMPA1_HUMAN	P29218	IMPA1_HUMAN	IMPA1	277	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inositol monophosphatase 1	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	128403.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29279|CCN2_HUMAN	P29279	CCN2_HUMAN	CCN2	349	Homo sapiens OX=9606	1:Experimental evidence at protein level	CCN family member 2	0.8552	0.9892	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	26305.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29317|EPHA2_HUMAN	P29317	EPHA2_HUMAN	EPHA2	976	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ephrin type-A receptor 2	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	24228.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29353|SHC1_HUMAN	P29353	SHC1_HUMAN	SHC1	583	Homo sapiens OX=9606	1:Experimental evidence at protein level	SHC-transforming protein 1	0.8555	0.9892	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	12877.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29372|3MG_HUMAN	P29372	3MG_HUMAN	MPG	298	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA-3-methyladenine glycosylase	1.0	0.999	2	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	96760.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29373|RABP2_HUMAN	P29373	RABP2_HUMAN	CRABP2	138	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cellular retinoic acid-binding protein 2	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	75249.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29401|TKT_HUMAN	P29401	TKT_HUMAN	TKT	623	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transketolase	1.0	0.999	27	234	234	234	152	29	28	25	152	29	28	25	152	29	28	25	1.1595323E7	1.0116179E7	9597861.0	9180898.0	1667651.5	1514758.9	1405565.4	1355394.5	
sp|P29558|RBMS1_HUMAN	P29558	RBMS1_HUMAN	RBMS1	406	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA-binding motif, single-stranded-interacting protein 1	1.0	0.999	3	4	2	4	4	0	0	0	2	0	0	0	4	0	0	0	161444.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29590|PML_HUMAN	P29590	PML_HUMAN	PML	882	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein PML	1.0	0.999	5	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	167827.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	281	Homo sapiens OX=9606	1:Experimental evidence at protein level	Elongation factor 1-delta	1.0	0.999	14	83	76	83	51	13	11	8	50	11	9	6	51	13	11	8	3005497.5	1982610.5	1624517.0	1604851.4	691768.2	540937.6	422801.6	437748.6	
sp|P29966|MARCS_HUMAN	P29966	MARCS_HUMAN	MARCKS	332	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myristoylated alanine-rich C-kinase substrate	1.0	0.999	11	34	34	34	32	0	1	1	32	0	1	1	32	0	1	1	941161.7	0.0	62074.324	0.0	0.0	0.0	0.0	0.0	
sp|P29992|GNA11_HUMAN	P29992	GNA11_HUMAN	GNA11	359	Homo sapiens OX=9606	1:Experimental evidence at protein level	Guanine nucleotide-binding protein subunit alpha-11	0.9987	0.9974	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	19751.428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P30038|AL4A1_HUMAN	P30038	AL4A1_HUMAN	ALDH4A1	563	Homo sapiens OX=9606	1:Experimental evidence at protein level	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	23316.252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P30040|ERP29_HUMAN	P30040	ERP29_HUMAN	ERP29	261	Homo sapiens OX=9606	1:Experimental evidence at protein level	Endoplasmic reticulum resident protein 29	1.0	0.999	8	32	32	32	22	2	3	5	22	2	3	5	22	2	3	5	1388340.5	153999.03	269362.5	193896.48	193160.83	0.0	258655.6	192018.77	
sp|P30041|PRDX6_HUMAN	P30041	PRDX6_HUMAN	PRDX6	224	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peroxiredoxin-6	1.0	0.999	18	68	68	68	41	11	7	9	41	11	7	9	41	11	7	9	2151060.8	1759818.1	1654795.0	1637309.4	570406.2	529991.44	501298.8	485611.56	
sp|P30043|BLVRB_HUMAN	P30043	BLVRB_HUMAN	BLVRB	206	Homo sapiens OX=9606	1:Experimental evidence at protein level	Flavin reductase (NADPH)	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	77853.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P30044|PRDX5_HUMAN	P30044	PRDX5_HUMAN	PRDX5	214	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peroxiredoxin-5, mitochondrial	1.0	0.999	7	37	37	37	27	4	2	4	27	4	2	4	27	4	2	4	1598820.9	369807.28	365487.53	379794.66	308441.75	301185.47	303503.38	172182.6	
sp|P30046|DOPD_HUMAN	P30046	DOPD_HUMAN	DDT	118	Homo sapiens OX=9606	1:Experimental evidence at protein level	D-dopachrome decarboxylase	1.0	0.999	4	15	4	15	10	2	1	2	4	0	0	0	10	2	1	2	351578.1	0.0	155615.8	134486.77	0.0	0.0	0.0	0.0	
sp|P30048|PRDX3_HUMAN	P30048	PRDX3_HUMAN	PRDX3	256	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thioredoxin-dependent peroxide reductase, mitochondrial	1.0	0.999	8	21	21	21	10	4	3	4	10	4	3	4	10	4	3	4	634855.25	625484.25	368236.25	432675.66	0.0	229979.7	192177.47	160263.89	
sp|P30049|ATPD_HUMAN	P30049	ATPD_HUMAN	ATP5F1D	168	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP synthase subunit delta, mitochondrial	1.0	0.999	2	10	10	10	4	2	2	2	4	2	2	2	4	2	2	2	422227.88	481944.62	438089.7	408895.2	124620.29	417703.84	381178.84	338658.44	
sp|P30050|RL12_HUMAN	P30050	RL12_HUMAN	RPL12	165	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L12	1.0	0.999	8	41	41	41	25	6	5	5	25	6	5	5	25	6	5	5	1510683.4	1461830.8	1317433.1	1502774.2	715037.0	464672.2	414551.25	498200.47	
sp|P30084|ECHM_HUMAN	P30084	ECHM_HUMAN	ECHS1	290	Homo sapiens OX=9606	1:Experimental evidence at protein level	Enoyl-CoA hydratase, mitochondrial	1.0	0.999	8	22	22	22	19	1	1	1	19	1	1	1	19	1	1	1	616990.06	86295.16	0.0	150434.23	0.0	0.0	0.0	0.0	
sp|P30085|KCY_HUMAN	P30085	KCY_HUMAN	CMPK1	196	Homo sapiens OX=9606	1:Experimental evidence at protein level	UMP-CMP kinase	1.0	0.999	9	15	15	15	15	0	0	0	15	0	0	0	15	0	0	0	611929.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.999	9	32	32	32	20	6	3	3	20	6	3	3	20	6	3	3	1158193.2	1009432.0	1035029.4	1075779.2	259382.95	554438.0	457334.8	475525.12	
