Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 MaxLFQ Intensity	Indistinguishable Proteins
sp|P18615|NELFE_HUMAN	P18615	NELFE_HUMAN	NELFE	380	Homo sapiens OX=9606	1:Experimental evidence at protein level	Negative elongation factor E	1.0	0.999	4	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	108530.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P18621|RL17_HUMAN	P18621	RL17_HUMAN	RPL17	184	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L17	1.0	0.999	9	59	56	59	22	3	5	2	2	5	4	3	2	2	2	3	4	22	2	3	2	2	5	4	3	2	2	2	3	4	22	3	5	2	2	5	4	3	2	2	2	3	4	800250.3	264267.66	423795.66	493424.38	557736.9	577440.25	737329.25	658744.4	618090.9	484477.5	736930.0	658120.25	752696.1	262132.3	149275.06	238105.12	273374.12	307729.2	320066.88	416192.3	360530.8	337429.94	237183.19	411245.97	363910.38	423284.03	
sp|P18669|PGAM1_HUMAN	P18669	PGAM1_HUMAN	PGAM1	254	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphoglycerate mutase 1	1.0	0.999	13	49	23	49	38	1	0	0	4	1	0	0	1	1	1	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	4	1	0	0	1	1	1	1	1	1493670.0	64527.76	0.0	0.0	285490.0	266690.94	0.0	0.0	125982.13	160198.06	222809.98	338562.5	207803.33	0.0	0.0	0.0	0.0	145837.95	136223.45	0.0	0.0	0.0	0.0	0.0	172875.78	0.0	
sp|P18754|RCC1_HUMAN	P18754	RCC1_HUMAN	RCC1	421	Homo sapiens OX=9606	1:Experimental evidence at protein level	Regulator of chromosome condensation	1.0	0.999	11	41	41	41	19	0	3	0	2	4	3	1	1	4	1	0	3	19	0	3	0	2	4	3	1	1	4	1	0	3	19	0	3	0	2	4	3	1	1	4	1	0	3	637835.0	0.0	94127.39	157818.42	177338.92	236223.47	399282.2	104376.586	85326.25	198111.6	122145.984	173219.89	114722.414	169889.5	0.0	0.0	0.0	145430.02	126193.34	205844.98	0.0	0.0	93602.3	0.0	0.0	0.0	
sp|P18858|DNLI1_HUMAN	P18858	DNLI1_HUMAN	LIG1	919	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA ligase 1	1.0	0.999	7	11	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	120965.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P18859|ATP5J_HUMAN	P18859	ATP5J_HUMAN	ATP5PF	108	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP synthase-coupling factor 6, mitochondrial	1.0	0.999	5	21	21	21	6	2	1	1	1	1	1	2	2	1	1	1	1	6	2	1	1	1	1	1	2	2	1	1	1	1	6	2	1	1	1	1	1	2	2	1	1	1	1	257057.81	69219.305	0.0	217514.56	160034.47	146306.39	231060.14	230172.39	138862.39	92405.94	224432.97	157685.8	157004.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P18887|XRCC1_HUMAN	P18887	XRCC1_HUMAN	XRCC1	633	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA repair protein XRCC1	1.0	0.999	3	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	45746.797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cadherin-2	1.0	0.999	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	109719.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19099|C11B2_HUMAN	P19099	C11B2_HUMAN	CYP11B2	503	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytochrome P450 11B2, mitochondrial	0.9492	0.997	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	35919.594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19174|PLCG1_HUMAN	P19174	PLCG1_HUMAN	PLCG1	1290	Homo sapiens OX=9606	1:Experimental evidence at protein level	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	0.999	0.9978	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	41164.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19256|LFA3_HUMAN	P19256	LFA3_HUMAN	CD58	250	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lymphocyte function-associated antigen 3	0.9814	0.9989	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39209.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	NCL	710	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleolin	1.0	0.999	28	252	252	252	36	12	20	17	20	19	19	20	18	13	20	20	18	36	12	20	17	20	19	19	20	18	13	20	20	18	36	12	20	17	20	19	19	20	18	13	20	20	18	1667733.5	2123859.2	2680210.0	3460636.8	5523000.0	4648898.5	5019109.0	5183650.0	5113730.5	4006308.5	5161811.0	5755793.5	5602956.5	71047.375	352982.28	548664.8	551120.44	681554.4	553863.1	762944.5	779759.5	740436.44	683005.1	643187.8	710232.9	599781.75	
sp|P19367|HXK1_HUMAN	P19367	HXK1_HUMAN	HK1	917	Homo sapiens OX=9606	1:Experimental evidence at protein level	Hexokinase-1	1.0	0.999	16	21	18	21	15	0	1	1	1	0	2	1	0	0	0	0	0	12	0	1	1	1	0	2	1	0	0	0	0	0	15	0	1	1	1	0	2	1	0	0	0	0	0	438762.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19404|NDUV2_HUMAN	P19404	NDUV2_HUMAN	NDUFV2	249	Homo sapiens OX=9606	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	1.0	0.999	5	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	108260.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19447|ERCC3_HUMAN	P19447	ERCC3_HUMAN	ERCC3	782	Homo sapiens OX=9606	1:Experimental evidence at protein level	General transcription and DNA repair factor IIH helicase subunit XPB	0.9812	0.9989	1	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8114.7886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19525|E2AK2_HUMAN	P19525	E2AK2_HUMAN	EIF2AK2	551	Homo sapiens OX=9606	1:Experimental evidence at protein level	Interferon-induced, double-stranded RNA-activated protein kinase	1.0	0.999	4	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	107130.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19623|SPEE_HUMAN	P19623	SPEE_HUMAN	SRM	302	Homo sapiens OX=9606	1:Experimental evidence at protein level	Spermidine synthase	1.0	0.999	6	11	11	11	8	0	0	1	0	0	0	0	0	0	0	2	0	8	0	0	1	0	0	0	0	0	0	0	2	0	8	0	0	1	0	0	0	0	0	0	0	2	0	462870.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19784|CSK22_HUMAN	P19784	CSK22_HUMAN	CSNK2A2	350	Homo sapiens OX=9606	1:Experimental evidence at protein level	Casein kinase II subunit alpha'	1.0	0.999	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	53594.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P19971|TYPH_HUMAN	P19971	TYPH_HUMAN	TYMP	482	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thymidine phosphorylase	1.0	0.9988	2	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10228.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20020|AT2B1_HUMAN	P20020	AT2B1_HUMAN	ATP2B1	1220	Homo sapiens OX=9606	1:Experimental evidence at protein level	Plasma membrane calcium-transporting ATPase 1	1.0	0.999	10	12	4	12	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	239501.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20042|IF2B_HUMAN	P20042	IF2B_HUMAN	EIF2S2	333	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 2 subunit 2	1.0	0.999	13	31	31	31	18	2	0	1	2	2	0	1	2	1	0	1	1	18	2	0	1	2	2	0	1	2	1	0	1	1	18	2	0	1	2	2	0	1	2	1	0	1	1	677019.06	0.0	0.0	0.0	230542.92	123267.02	0.0	51223.348	0.0	0.0	0.0	0.0	103364.29	105318.68	0.0	0.0	0.0	245934.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20073|ANXA7_HUMAN	P20073	ANXA7_HUMAN	ANXA7	488	Homo sapiens OX=9606	1:Experimental evidence at protein level	Annexin A7	1.0	0.999	11	13	13	13	10	0	0	0	0	0	0	0	1	0	1	1	0	10	0	0	0	0	0	0	0	1	0	1	1	0	10	0	0	0	0	0	0	0	1	0	1	1	0	197772.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20290|BTF3_HUMAN	P20290	BTF3_HUMAN	BTF3	206	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription factor BTF3	1.0	0.999	6	22	22	22	7	1	1	1	2	1	1	1	0	0	2	2	3	7	1	1	1	2	1	1	1	0	0	2	2	3	7	1	1	1	2	1	1	1	0	0	2	2	3	323891.16	0.0	0.0	177639.73	229268.0	235976.86	332616.34	215069.16	129973.55	145979.9	156260.33	264786.34	293351.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20336|RAB3A_HUMAN	P20336	RAB3A_HUMAN	RAB3A	220	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-3A	0.9824	0.999	2	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15637.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20337|RAB3B_HUMAN	P20337	RAB3B_HUMAN	RAB3B	219	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-3B	0.9825	0.999	2	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11866.396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20338|RAB4A_HUMAN	P20338	RAB4A_HUMAN	RAB4A	218	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-4A	1.0	0.999	2	2	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	158119.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20339|RAB5A_HUMAN	P20339	RAB5A_HUMAN	RAB5A	215	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-5A	1.0	0.999	7	8	8	13	6	0	0	1	0	0	0	1	0	0	0	0	0	6	0	0	1	0	0	0	1	0	0	0	0	0	10	0	0	1	0	0	0	1	0	0	0	1	0	140763.11	0.0	0.0	0.0	0.0	0.0	0.0	47849.707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20340|RAB6A_HUMAN	P20340	RAB6A_HUMAN	RAB6A	208	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-6A	1.0	0.999	7	10	7	13	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	464594.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20618|PSB1_HUMAN	P20618	PSB1_HUMAN	PSMB1	241	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit beta type-1	1.0	0.999	8	29	29	29	19	0	2	0	1	1	3	0	0	0	1	1	1	19	0	2	0	1	1	3	0	0	0	1	1	1	19	0	2	0	1	1	3	0	0	0	1	1	1	616830.0	0.0	0.0	0.0	100083.66	106486.73	125508.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20645|MPRD_HUMAN	P20645	MPRD_HUMAN	M6PR	277	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cation-dependent mannose-6-phosphate receptor	1.0	0.999	3	13	13	13	4	0	0	0	1	3	1	1	0	0	1	1	1	4	0	0	0	1	3	1	1	0	0	1	1	1	4	0	0	0	1	3	1	1	0	0	1	1	1	87778.836	0.0	0.0	0.0	160315.4	72892.87	105052.41	140012.7	101164.23	0.0	106231.586	113465.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20674|COX5A_HUMAN	P20674	COX5A_HUMAN	COX5A	150	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytochrome c oxidase subunit 5A, mitochondrial	1.0	0.999	5	32	32	32	14	0	2	1	2	2	2	2	1	1	1	3	1	14	0	2	1	2	2	2	2	1	1	1	3	1	14	0	2	1	2	2	2	2	1	1	1	3	1	327052.7	62517.887	111571.49	303945.38	399917.16	366069.34	409293.5	465523.94	196824.94	245864.86	292329.44	288009.56	154817.42	30646.393	0.0	0.0	208002.73	268096.34	239801.36	275075.2	326907.56	0.0	166209.48	202208.34	199536.38	0.0	
sp|P20700|LMNB1_HUMAN	P20700	LMNB1_HUMAN	LMNB1	586	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lamin-B1	1.0	0.999	36	133	112	152	53	4	2	2	13	9	8	12	5	6	6	5	8	48	4	2	2	9	7	7	10	3	4	5	4	7	54	6	3	3	15	12	9	13	7	8	7	6	9	2563439.5	129755.305	191117.11	190169.14	918600.5	549094.06	1033098.94	867886.5	494040.56	581077.56	510521.12	567619.2	547668.6	42162.71	0.0	0.0	0.0	255686.22	214437.25	242903.44	247260.48	202605.94	217472.25	174901.14	222950.03	185412.77	
sp|P20810|ICAL_HUMAN	P20810	ICAL_HUMAN	CAST	708	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calpastatin	1.0	0.999	16	34	34	34	29	0	0	0	0	1	3	1	0	0	0	0	0	29	0	0	0	0	1	3	1	0	0	0	0	0	29	0	0	0	0	1	3	1	0	0	0	0	0	1015670.44	0.0	0.0	0.0	0.0	0.0	0.0	76135.734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20839|IMDH1_HUMAN	P20839	IMDH1_HUMAN	IMPDH1	514	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inosine-5'-monophosphate dehydrogenase 1	1.0	0.999	5	2	2	22	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	3	2	2	2	1	2	1	2	1	31761.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20908|CO5A1_HUMAN	P20908	CO5A1_HUMAN	COL5A1	1838	Homo sapiens OX=9606	1:Experimental evidence at protein level	Collagen alpha-1(V) chain	1.0	0.999	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	97767.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P20962|PTMS_HUMAN	P20962	PTMS_HUMAN	PTMS	102	Homo sapiens OX=9606	1:Experimental evidence at protein level	Parathymosin	1.0	0.999	6	47	47	47	9	3	3	4	2	4	2	5	3	2	3	3	4	9	3	3	4	2	4	2	5	3	2	3	3	4	9	3	3	4	2	4	2	5	3	2	3	3	4	538642.4	609390.0	931558.8	697378.5	588752.8	829195.1	768604.6	734420.6	714610.3	605650.9	719642.4	551406.8	757347.5	160149.08	451117.5	725040.5	647524.7	0.0	549951.44	612342.0	641768.25	507982.62	527401.6	505699.75	0.0	518877.75	
sp|P21127|CD11B_HUMAN	P21127	CD11B_HUMAN	CDK11B	795	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cyclin-dependent kinase 11B	1.0	0.999	7	8	1	8	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	230609.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P21266|GSTM3_HUMAN	P21266	GSTM3_HUMAN	GSTM3	225	Homo sapiens OX=9606	1:Experimental evidence at protein level	Glutathione S-transferase Mu 3	1.0	0.999	12	47	34	47	20	1	2	2	2	2	2	2	2	2	4	3	3	19	0	1	1	1	1	1	1	1	1	3	2	2	20	1	2	2	2	2	2	2	2	2	4	3	3	1145039.0	125794.91	375833.03	456294.44	319267.56	324588.56	293188.03	284161.7	294618.94	388243.12	413475.38	481026.16	332071.03	85291.09	0.0	248275.5	346121.56	268712.75	324802.25	254896.98	239007.31	240523.33	218575.38	327718.22	293207.22	284550.56	
