Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P46379|BAG6_HUMAN	P46379	BAG6_HUMAN	BAG6	1132	Homo sapiens OX=9606	Large proline-rich protein BAG6 	1:Experimental evidence at protein level	1.0000	0.9985	4	4	4	4	4	4	     0	     0	     0			
sp|P46459|NSF_HUMAN	P46459	NSF_HUMAN	NSF	744	Homo sapiens OX=9606	Vesicle-fusing ATPase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	10C(57.0214)		
sp|P46776|RL27A_HUMAN	P46776	RL27A_HUMAN	RPL27A	148	Homo sapiens OX=9606	60S ribosomal protein L27a 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	5C(57.0214)		
sp|P46777|RL5_HUMAN	P46777	RL5_HUMAN	RPL5	297	Homo sapiens OX=9606	60S ribosomal protein L5 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	17	17	17	     0	     0	     0	11C(57.0214), 4C(57.0214), 8C(57.0214)		
sp|P46778|RL21_HUMAN	P46778	RL21_HUMAN	RPL21	160	Homo sapiens OX=9606	60S ribosomal protein L21 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0			
sp|P46779|RL28_HUMAN	P46779	RL28_HUMAN	RPL28	137	Homo sapiens OX=9606	60S ribosomal protein L28 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	2C(57.0214)		
sp|P46781|RS9_HUMAN	P46781	RS9_HUMAN	RPS9	194	Homo sapiens OX=9606	40S ribosomal protein S9 	1:Experimental evidence at protein level	1.0000	0.9989	14	14	14	16	16	16	     0	     0	     0			
sp|P46782|RS5_HUMAN	P46782	RS5_HUMAN	RPS5	204	Homo sapiens OX=9606	40S ribosomal protein S5 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	18	18	18	     0	     0	     0	10C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 9C(57.0214)		
sp|P46783|RS10_HUMAN	P46783	RS10_HUMAN	RPS10	165	Homo sapiens OX=9606	40S ribosomal protein S10 	1:Experimental evidence at protein level	1.0000	0.9990	13	7	13	25	13	25	     0	     0	     0			
sp|P46821|MAP1B_HUMAN	P46821	MAP1B_HUMAN	MAP1B	2468	Homo sapiens OX=9606	Microtubule-associated protein 1B 	1:Experimental evidence at protein level	1.0000	0.9990	31	30	31	34	33	34	     0	     0	     0	15C(57.0214), 23C(57.0214), 7C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P46926|GNPI1_HUMAN	P46926	GNPI1_HUMAN	GNPDA1	289	Homo sapiens OX=9606	Glucosamine-6-phosphate isomerase 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	3	6	9	4	9	     0	     0	     0	15C(57.0214)		
sp|P46937|YAP1_HUMAN	P46937	YAP1_HUMAN	YAP1	504	Homo sapiens OX=9606	Transcriptional coactivator YAP1 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	9	9	9	     0	     0	     0			
sp|P46940|IQGA1_HUMAN	P46940	IQGA1_HUMAN	IQGAP1	1657	Homo sapiens OX=9606	Ras GTPase-activating-like protein IQGAP1 	1:Experimental evidence at protein level	1.0000	0.9990	31	29	31	37	35	37	     0	     0	     0	13C(57.0214), 17C(57.0214), 2C(57.0214), N-term(42.0106)		
sp|P47712|PA24A_HUMAN	P47712	PA24A_HUMAN	PLA2G4A	749	Homo sapiens OX=9606	Cytosolic phospholipase A2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0	1C(57.0214), 6C(57.0214)		
sp|P47755|CAZA2_HUMAN	P47755	CAZA2_HUMAN	CAPZA2	286	Homo sapiens OX=9606	F-actin-capping protein subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|P47756|CAPZB_HUMAN	P47756	CAPZB_HUMAN	CAPZB	272	Homo sapiens OX=9606	F-actin-capping protein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	20	20	20	     0	     0	     0	11C(57.0214), 2C(57.0214), 4C(57.0214), 5C(57.0214)		
sp|P47813|IF1AX_HUMAN	P47813	IF1AX_HUMAN	EIF1AX	144	Homo sapiens OX=9606	Eukaryotic translation initiation factor 1A, X-chromosomal 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	6	2	6	     0	     0	     0	11C(57.0214), 5C(57.0214)		
sp|P47897|SYQ_HUMAN	P47897	SYQ_HUMAN	QARS1	775	Homo sapiens OX=9606	Glutamine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9989	12	12	12	13	13	13	     0	     0	     0			
sp|P47914|RL29_HUMAN	P47914	RL29_HUMAN	RPL29	159	Homo sapiens OX=9606	60S ribosomal protein L29 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
sp|P47985|UCRI_HUMAN	P47985	UCRI_HUMAN	UQCRFS1	274	Homo sapiens OX=9606	Cytochrome b-c1 complex subunit Rieske, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	1	7	8	1	8	     0	     0	     0			
sp|P48047|ATPO_HUMAN	P48047	ATPO_HUMAN	ATP5PO	213	Homo sapiens OX=9606	ATP synthase subunit O, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	19	19	19	     0	     0	     0	5C(57.0214)		
sp|P48059|LIMS1_HUMAN	P48059	LIMS1_HUMAN	LIMS1	325	Homo sapiens OX=9606	LIM and senescent cell antigen-like-containing domain protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	7	5	7	     0	     0	     0	10C(57.0214), 11C(57.0214), 12C(57.0214), 14C(57.0214), 3C(57.0214), 6C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P48147|PPCE_HUMAN	P48147	PPCE_HUMAN	PREP	710	Homo sapiens OX=9606	Prolyl endopeptidase 	1:Experimental evidence at protein level	1.0000	0.9986	5	5	5	5	5	5	     0	     0	     0	3C(57.0214), N-term(42.0106)		
sp|P48163|MAOX_HUMAN	P48163	MAOX_HUMAN	ME1	572	Homo sapiens OX=9606	NADP-dependent malic enzyme 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	     0	     0	     0	15C(57.0214), 3C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P48444|COPD_HUMAN	P48444	COPD_HUMAN	ARCN1	511	Homo sapiens OX=9606	Coatomer subunit delta 	1:Experimental evidence at protein level	1.0000	0.9985	9	9	9	9	9	9	     0	     0	     0	6C(57.0214)		
sp|P48506|GSH1_HUMAN	P48506	GSH1_HUMAN	GCLC	637	Homo sapiens OX=9606	Glutamate--cysteine ligase catalytic subunit 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	11C(57.0214), 13C(57.0214), 1C(57.0214), 3C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P48507|GSH0_HUMAN	P48507	GSH0_HUMAN	GCLM	274	Homo sapiens OX=9606	Glutamate--cysteine ligase regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	8C(57.0214)		
sp|P48556|PSMD8_HUMAN	P48556	PSMD8_HUMAN	PSMD8	350	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	17	17	17	     0	     0	     0			
sp|P48637|GSHB_HUMAN	P48637	GSHB_HUMAN	GSS	474	Homo sapiens OX=9606	Glutathione synthetase 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	13	13	13	     0	     0	     0	N-term(42.0106)		
sp|P48643|TCPE_HUMAN	P48643	TCPE_HUMAN	CCT5	541	Homo sapiens OX=9606	T-complex protein 1 subunit epsilon 	1:Experimental evidence at protein level	1.0000	0.9990	32	32	32	42	42	42	     0	     0	     0	10C(57.0214), 1C(57.0214), 2M(15.9949), 6C(57.0214), 7C(57.0214)		
sp|P48735|IDHP_HUMAN	P48735	IDHP_HUMAN	IDH2	452	Homo sapiens OX=9606	Isocitrate dehydrogenase [NADP], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	17	17	17	     0	     0	     0	14C(57.0214), 1C(57.0214), 2C(57.0214), 5C(57.0214), 9C(57.0214)		
sp|P48739|PIPNB_HUMAN	P48739	PIPNB_HUMAN	PITPNB	271	Homo sapiens OX=9606	Phosphatidylinositol transfer protein beta isoform 	1:Experimental evidence at protein level	1.0000	0.9990	9	6	9	10	7	10	     0	     0	     0	4C(57.0214), 5C(57.0214), 8C(57.0214)		
sp|P49005|DPOD2_HUMAN	P49005	DPOD2_HUMAN	POLD2	469	Homo sapiens OX=9606	DNA polymerase delta subunit 2 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	4	4	4	     0	     0	     0			
sp|P49006|MRP_HUMAN	P49006	MRP_HUMAN	MARCKSL1	195	Homo sapiens OX=9606	MARCKS-related protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	24C(57.0214), 25C(57.0214)		
sp|P49023|PAXI_HUMAN	P49023	PAXI_HUMAN	PXN	591	Homo sapiens OX=9606	Paxillin 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	     0	     0	     0	15C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|P49189|AL9A1_HUMAN	P49189	AL9A1_HUMAN	ALDH9A1	494	Homo sapiens OX=9606	4-trimethylaminobutyraldehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	9	9	9	     0	     0	     0	11C(57.0214), 3C(57.0214), 9C(57.0214)		
sp|P49207|RL34_HUMAN	P49207	RL34_HUMAN	RPL34	117	Homo sapiens OX=9606	60S ribosomal protein L34 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	5	5	5	     0	     0	     0			
sp|P49257|LMAN1_HUMAN	P49257	LMAN1_HUMAN	LMAN1	510	Homo sapiens OX=9606	Protein ERGIC-53 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	12	12	12	     0	     0	     0	30C(57.0214), 4M(15.9949)		
sp|P49321|NASP_HUMAN	P49321	NASP_HUMAN	NASP	788	Homo sapiens OX=9606	Nuclear autoantigenic sperm protein 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	20	20	20	     0	     0	     0	11C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P49327|FAS_HUMAN	P49327	FAS_HUMAN	FASN	2511	Homo sapiens OX=9606	Fatty acid synthase 	1:Experimental evidence at protein level	1.0000	0.9990	57	57	57	72	72	72	     0	     0	     0	10C(57.0214), 11C(57.0214), 16C(57.0214), 19C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 9C(57.0214)		
sp|P49354|FNTA_HUMAN	P49354	FNTA_HUMAN	FNTA	379	Homo sapiens OX=9606	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9957	3	3	3	3	3	3	     0	     0	     0			
sp|P49368|TCPG_HUMAN	P49368	TCPG_HUMAN	CCT3	545	Homo sapiens OX=9606	T-complex protein 1 subunit gamma 	1:Experimental evidence at protein level	1.0000	0.9990	29	29	29	40	40	40	     0	     0	     0	10C(57.0214), 13C(57.0214), 17M(15.9949), 6C(57.0214), 8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|P49406|RM19_HUMAN	P49406	RM19_HUMAN	MRPL19	292	Homo sapiens OX=9606	39S ribosomal protein L19, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	4	4	4	     0	     0	     0			
sp|P49411|EFTU_HUMAN	P49411	EFTU_HUMAN	TUFM	452	Homo sapiens OX=9606	Elongation factor Tu, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	23	23	23	33	33	33	     0	     0	     0	4C(57.0214), 7C(57.0214)		
sp|P49419|AL7A1_HUMAN	P49419	AL7A1_HUMAN	ALDH7A1	539	Homo sapiens OX=9606	Alpha-aminoadipic semialdehyde dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	19	19	19	     0	     0	     0	12C(57.0214), 16C(57.0214), 4C(57.0214), 8C(57.0214)		
sp|P49458|SRP09_HUMAN	P49458	SRP09_HUMAN	SRP9	86	Homo sapiens OX=9606	Signal recognition particle 9 kDa protein 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	11	11	11	     0	     0	     0	7C(57.0214)		
sp|P49585|PCY1A_HUMAN	P49585	PCY1A_HUMAN	PCYT1A	367	Homo sapiens OX=9606	Choline-phosphate cytidylyltransferase A 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			
sp|P49588|SYAC_HUMAN	P49588	SYAC_HUMAN	AARS1	968	Homo sapiens OX=9606	Alanine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	34	34	34	45	45	45	     0	     0	     0	12C(57.0214), 15C(57.0214), 19C(57.0214), 20C(57.0214), 22C(57.0214), 24C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|P49589|SYCC_HUMAN	P49589	SYCC_HUMAN	CARS1	748	Homo sapiens OX=9606	Cysteine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	10	10	10	     0	     0	     0			
sp|P49591|SYSC_HUMAN	P49591	SYSC_HUMAN	SARS1	514	Homo sapiens OX=9606	Serine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9986	4	4	4	4	4	4	     0	     0	     0	5C(57.0214), 8C(57.0214)		
sp|P49593|PPM1F_HUMAN	P49593	PPM1F_HUMAN	PPM1F	454	Homo sapiens OX=9606	Protein phosphatase 1F 	1:Experimental evidence at protein level	1.0000	0.9985	2	2	2	2	2	2	     0	     0	     0			
sp|P49720|PSB3_HUMAN	P49720	PSB3_HUMAN	PSMB3	205	Homo sapiens OX=9606	Proteasome subunit beta type-3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
sp|P49721|PSB2_HUMAN	P49721	PSB2_HUMAN	PSMB2	201	Homo sapiens OX=9606	Proteasome subunit beta type-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	12	12	12	     0	     0	     0	1C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|P49736|MCM2_HUMAN	P49736	MCM2_HUMAN	MCM2	904	Homo sapiens OX=9606	DNA replication licensing factor MCM2 	1:Experimental evidence at protein level	1.0000	0.9988	5	5	5	5	5	5	     0	     0	     0	5C(57.0214)		
sp|P49748|ACADV_HUMAN	P49748	ACADV_HUMAN	ACADVL	655	Homo sapiens OX=9606	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	17	21	21	21	     0	     0	     0	11C(57.0214), 8C(57.0214)		
sp|P49750|YLPM1_HUMAN	P49750	YLPM1_HUMAN	YLPM1	2146	Homo sapiens OX=9606	YLP motif-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	13	13	13	     0	     0	     0			
sp|P49753|ACOT2_HUMAN	P49753	ACOT2_HUMAN	ACOT2	483	Homo sapiens OX=9606	Acyl-coenzyme A thioesterase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	10	12	0	12	     0	     0	     0	1C(57.0214), 2C(57.0214), 9C(57.0214)		sp|Q86TX2|ACOT1_HUMAN
sp|P49755|TMEDA_HUMAN	P49755	TMEDA_HUMAN	TMED10	219	Homo sapiens OX=9606	Transmembrane emp24 domain-containing protein 10 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
sp|P49756|RBM25_HUMAN	P49756	RBM25_HUMAN	RBM25	843	Homo sapiens OX=9606	RNA-binding protein 25 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	1C(57.0214), 7C(57.0214)		
sp|P49757|NUMB_HUMAN	P49757	NUMB_HUMAN	NUMB	651	Homo sapiens OX=9606	Protein numb homolog 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	7	5	7	     0	     0	     0	12C(57.0214), 5C(57.0214), 6C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|P49770|EI2BB_HUMAN	P49770	EI2BB_HUMAN	EIF2B2	351	Homo sapiens OX=9606	Translation initiation factor eIF-2B subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
sp|P49773|HINT1_HUMAN	P49773	HINT1_HUMAN	HINT1	126	Homo sapiens OX=9606	Adenosine 5'-monophosphoramidase HINT1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	13	13	13	     0	     0	     0	1C(57.0214), 1M(15.9949), 2C(57.0214)		
sp|P49790|NU153_HUMAN	P49790	NU153_HUMAN	NUP153	1475	Homo sapiens OX=9606	Nuclear pore complex protein Nup153 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	3	3	3	     0	     0	     0	9C(57.0214)		
sp|P49792|RBP2_HUMAN	P49792	RBP2_HUMAN	RANBP2	3224	Homo sapiens OX=9606	E3 SUMO-protein ligase RanBP2 	1:Experimental evidence at protein level	1.0000	0.9960	8	7	8	8	7	8	     0	     0	     0	10C(57.0214), 6C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|P49821|NDUV1_HUMAN	P49821	NDUV1_HUMAN	NDUFV1	464	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	6	6	6	6	6	6	     0	     0	     0	14C(57.0214)		
sp|P49840|GSK3A_HUMAN	P49840	GSK3A_HUMAN	GSK3A	483	Homo sapiens OX=9606	Glycogen synthase kinase-3 alpha 	1:Experimental evidence at protein level	1.0000	0.9973	3	2	3	3	2	3	     0	     0	     0	11C(57.0214), 2C(57.0214)		
sp|P49903|SPS1_HUMAN	P49903	SPS1_HUMAN	SEPHS1	392	Homo sapiens OX=9606	Selenide, water dikinase 1 	1:Experimental evidence at protein level	1.0000	0.9988	4	4	4	4	4	4	     0	     0	     0			
sp|P49915|GUAA_HUMAN	P49915	GUAA_HUMAN	GMPS	693	Homo sapiens OX=9606	GMP synthase [glutamine-hydrolyzing] 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	14	14	14	     0	     0	     0			
sp|P49959|MRE11_HUMAN	P49959	MRE11_HUMAN	MRE11	708	Homo sapiens OX=9606	Double-strand break repair protein MRE11 	1:Experimental evidence at protein level	1.0000	0.9965	2	2	2	2	2	2	     0	     0	     0			
sp|P50213|IDH3A_HUMAN	P50213	IDH3A_HUMAN	IDH3A	366	Homo sapiens OX=9606	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	     0	     0	     0	5C(57.0214)		
sp|P50238|CRIP1_HUMAN	P50238	CRIP1_HUMAN	CRIP1	77	Homo sapiens OX=9606	Cysteine-rich protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	14	14	14	     0	     0	     0	12C(57.0214), 16C(57.0214), 1C(57.0214), 20C(57.0214), 6C(57.0214)		
sp|P50395|GDIB_HUMAN	P50395	GDIB_HUMAN	GDI2	445	Homo sapiens OX=9606	Rab GDP dissociation inhibitor beta 	1:Experimental evidence at protein level	1.0000	0.9990	29	22	29	43	29	43	     0	     0	     0	12C(57.0214), 18C(57.0214), 3C(57.0214), 4C(57.0214), 7C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P50402|EMD_HUMAN	P50402	EMD_HUMAN	EMD	254	Homo sapiens OX=9606	Emerin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	29C(57.0214)		
sp|P50416|CPT1A_HUMAN	P50416	CPT1A_HUMAN	CPT1A	773	Homo sapiens OX=9606	Carnitine O-palmitoyltransferase 1, liver isoform 	1:Experimental evidence at protein level	1.0000	0.9981	2	2	2	2	2	2	     0	     0	     0			
sp|P50453|SPB9_HUMAN	P50453	SPB9_HUMAN	SERPINB9	376	Homo sapiens OX=9606	Serpin B9 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	7C(57.0214)		
sp|P50454|SERPH_HUMAN	P50454	SERPH_HUMAN	SERPINH1	418	Homo sapiens OX=9606	Serpin H1 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	19	19	19	     0	     0	     0			
sp|P50502|F10A1_HUMAN	P50502	F10A1_HUMAN	ST13	369	Homo sapiens OX=9606	Hsc70-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	13	0	13	     0	     0	     0	11C(57.0214), 16C(57.0214), 2C(57.0214)		
sp|P50552|VASP_HUMAN	P50552	VASP_HUMAN	VASP	380	Homo sapiens OX=9606	Vasodilator-stimulated phosphoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	     0	     0	     0	11C(57.0214), 12C(57.0214), 13C(57.0214)		
sp|P50570|DYN2_HUMAN	P50570	DYN2_HUMAN	DNM2	870	Homo sapiens OX=9606	Dynamin-2 	1:Experimental evidence at protein level	1.0000	0.9990	16	8	16	17	8	17	     0	     0	     0	6C(57.0214)		
sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	METAP2	478	Homo sapiens OX=9606	Methionine aminopeptidase 2 	1:Experimental evidence at protein level	1.0000	0.9984	6	6	6	6	6	6	     0	     0	     0	11C(57.0214), 9C(57.0214)		
sp|P50895|BCAM_HUMAN	P50895	BCAM_HUMAN	BCAM	628	Homo sapiens OX=9606	Basal cell adhesion molecule 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	8C(57.0214), 9C(57.0214)		
sp|P50897|PPT1_HUMAN	P50897	PPT1_HUMAN	PPT1	306	Homo sapiens OX=9606	Palmitoyl-protein thioesterase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	1C(57.0214), 9C(57.0214)		
sp|P50914|RL14_HUMAN	P50914	RL14_HUMAN	RPL14	215	Homo sapiens OX=9606	60S ribosomal protein L14 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	     0	     0	     0	1C(57.0214), 7C(57.0214)		
sp|P50990|TCPQ_HUMAN	P50990	TCPQ_HUMAN	CCT8	548	Homo sapiens OX=9606	T-complex protein 1 subunit theta 	1:Experimental evidence at protein level	1.0000	0.9990	28	28	28	34	34	34	     0	     0	     0	10C(57.0214), 11C(57.0214), 12C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|P50991|TCPD_HUMAN	P50991	TCPD_HUMAN	CCT4	539	Homo sapiens OX=9606	T-complex protein 1 subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	25	24	25	33	32	33	     0	     0	     0	24C(57.0214), 3C(57.0214), 4C(57.0214), 7C(57.0214), 8C(57.0214), 9C(57.0214)		
sp|P50995|ANX11_HUMAN	P50995	ANX11_HUMAN	ANXA11	505	Homo sapiens OX=9606	Annexin A11 	1:Experimental evidence at protein level	1.0000	0.9990	20	19	20	29	27	29	     0	     0	     0	12C(57.0214), 13C(57.0214), 6C(57.0214), 8C(57.0214)		
sp|P51114|FXR1_HUMAN	P51114	FXR1_HUMAN	FXR1	621	Homo sapiens OX=9606	RNA-binding protein FXR1 	1:Experimental evidence at protein level	1.0000	0.9963	3	2	3	3	2	3	     0	     0	     0			
sp|P51116|FXR2_HUMAN	P51116	FXR2_HUMAN	FXR2	673	Homo sapiens OX=9606	RNA-binding protein FXR2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
sp|P51148|RAB5C_HUMAN	P51148	RAB5C_HUMAN	RAB5C	216	Homo sapiens OX=9606	Ras-related protein Rab-5C 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	11	8	11	     0	     0	     0			
sp|P51149|RAB7A_HUMAN	P51149	RAB7A_HUMAN	RAB7A	207	Homo sapiens OX=9606	Ras-related protein Rab-7a 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	8	8	8	     0	     0	     0	4C(57.0214), 5C(57.0214)		
sp|P51153|RAB13_HUMAN	P51153	RAB13_HUMAN	RAB13	203	Homo sapiens OX=9606	Ras-related protein Rab-13 	1:Experimental evidence at protein level	1.0000	0.9983	4	4	4	5	5	5	     0	     0	     0			
sp|P51398|RT29_HUMAN	P51398	RT29_HUMAN	DAP3	398	Homo sapiens OX=9606	28S ribosomal protein S29, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0			
sp|P51452|DUS3_HUMAN	P51452	DUS3_HUMAN	DUSP3	185	Homo sapiens OX=9606	Dual specificity protein phosphatase 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	13C(57.0214)		
sp|P51553|IDH3G_HUMAN	P51553	IDH3G_HUMAN	IDH3G	393	Homo sapiens OX=9606	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	3	3	3	     0	     0	     0	10C(57.0214), 9C(57.0214)		
sp|P51570|GALK1_HUMAN	P51570	GALK1_HUMAN	GALK1	392	Homo sapiens OX=9606	Galactokinase 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	14	14	14	     0	     0	     0	8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|P51571|SSRD_HUMAN	P51571	SSRD_HUMAN	SSR4	173	Homo sapiens OX=9606	Translocon-associated protein subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
sp|P51572|BAP31_HUMAN	P51572	BAP31_HUMAN	BCAP31	246	Homo sapiens OX=9606	B-cell receptor-associated protein 31 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0			
sp|P51610|HCFC1_HUMAN	P51610	HCFC1_HUMAN	HCFC1	2035	Homo sapiens OX=9606	Host cell factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	10	9	10	     0	     0	     0	10C(57.0214)		
sp|P51648|AL3A2_HUMAN	P51648	AL3A2_HUMAN	ALDH3A2	485	Homo sapiens OX=9606	Aldehyde dehydrogenase family 3 member A2 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	19	19	19	     0	     0	     0	12C(57.0214), 13C(57.0214), 15C(57.0214), 2M(15.9949), 3C(57.0214), 9C(57.0214)		
