Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P35237|SPB6_HUMAN	P35237	SPB6_HUMAN	SERPINB6	376	Homo sapiens OX=9606	Serpin B6 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	10	10	0	10	     0	     0	     0	2C(57.0214)		tr|A0A024QZX5|A0A024QZX5_HUMAN, tr|A0A087X1N8|A0A087X1N8_HUMAN
sp|P35241-5|RADI_HUMAN	P35241-5	RADI_HUMAN	RDX	604	Homo sapiens OX=9606	Isoform 5 of Radixin 		1.0000	0.9990	17	0	17	21	0	21	     0	     0	     0			sp|P35241|RADI_HUMAN, tr|A0A2R8Y5S7|A0A2R8Y5S7_HUMAN
sp|P35244|RFA3_HUMAN	P35244	RFA3_HUMAN	RPA3	121	Homo sapiens OX=9606	Replication protein A 14 kDa subunit 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0	5C(57.0214)		tr|B5MC59|B5MC59_HUMAN
sp|P35249-2|RFC4_HUMAN	P35249-2	RFC4_HUMAN	RFC4	303	Homo sapiens OX=9606	Isoform 2 of Replication factor C subunit 4 		1.0000	0.9990	8	0	8	10	0	10	     0	     0	     0			sp|P35249|RFC4_HUMAN, tr|C9JZI1|C9JZI1_HUMAN
sp|P35250-2|RFC2_HUMAN	P35250-2	RFC2_HUMAN	RFC2	320	Homo sapiens OX=9606	Isoform 2 of Replication factor C subunit 2 		1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			sp|P35250|RFC2_HUMAN
sp|P35268|RL22_HUMAN	P35268	RL22_HUMAN	RPL22	128	Homo sapiens OX=9606	60S ribosomal protein L22 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	4	6	0	6	     0	     0	     0			tr|K7EKS7|K7EKS7_HUMAN, tr|K7ELC4|K7ELC4_HUMAN, tr|K7EMH1|K7EMH1_HUMAN, tr|K7EP65|K7EP65_HUMAN, tr|K7ERI7|K7ERI7_HUMAN
sp|P35269|T2FA_HUMAN	P35269	T2FA_HUMAN	GTF2F1	517	Homo sapiens OX=9606	General transcription factor IIF subunit 1 	1:Experimental evidence at protein level	1.0000	0.9972	3	0	3	3	0	3	     0	     0	     0			tr|M0QXD6|M0QXD6_HUMAN
sp|P35270|SPRE_HUMAN	P35270	SPRE_HUMAN	SPR	261	Homo sapiens OX=9606	Sepiapterin reductase 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	15	15	15	     0	     0	     0	3C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|P35354|PGH2_HUMAN	P35354	PGH2_HUMAN	PTGS2	604	Homo sapiens OX=9606	Prostaglandin G/H synthase 2 	1:Experimental evidence at protein level	1.0000	0.9989	7	5	7	7	5	7	     0	     0	     0	2C(57.0214)		
sp|P35579|MYH9_HUMAN	P35579	MYH9_HUMAN	MYH9	1960	Homo sapiens OX=9606	Myosin-9 	1:Experimental evidence at protein level	1.0000	0.9990	112	30	112	155	49	155	     0	     0	     0	12M(15.9949), 13C(57.0214), 14C(57.0214), 16C(57.0214), 1C(57.0214), 1M(15.9949), 3C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214), 8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|P35580-2|MYH10_HUMAN	P35580-2	MYH10_HUMAN	MYH10	1992	Homo sapiens OX=9606	Isoform 2 of Myosin-10 		1.0000	0.9990	13	0	13	16	0	16	     0	     0	     0	4C(57.0214)		sp|P35580-3|MYH10_HUMAN, sp|P35580-4|MYH10_HUMAN, sp|P35580-5|MYH10_HUMAN, sp|P35580|MYH10_HUMAN
sp|P35606|COPB2_HUMAN	P35606	COPB2_HUMAN	COPB2	906	Homo sapiens OX=9606	Coatomer subunit beta' 	1:Experimental evidence at protein level	1.0000	0.9990	17	0	17	17	0	17	     0	     0	     0	3C(57.0214), 5C(57.0214)		
sp|P35611-2|ADDA_HUMAN	P35611-2	ADDA_HUMAN	ADD1	631	Homo sapiens OX=9606	Isoform 2 of Alpha-adducin 		1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			sp|P35611-3|ADDA_HUMAN, sp|P35611-4|ADDA_HUMAN, sp|P35611-6|ADDA_HUMAN, sp|P35611|ADDA_HUMAN, tr|E7ENY0|E7ENY0_HUMAN, tr|E7EV99|E7EV99_HUMAN
sp|P35612-3|ADDB_HUMAN	P35612-3	ADDB_HUMAN	ADD2	643	Homo sapiens OX=9606	Isoform 3 of Beta-adducin 		1.0000	0.9988	2	0	2	2	0	2	     0	     0	     0			
sp|P35613-2|BASI_HUMAN	P35613-2	BASI_HUMAN	BSG	269	Homo sapiens OX=9606	Isoform 2 of Basigin 		1.0000	0.9990	4	0	4	8	0	8	     0	     0	     0	15C(57.0214)		sp|P35613|BASI_HUMAN
sp|P35637-2|FUS_HUMAN	P35637-2	FUS_HUMAN	FUS	525	Homo sapiens OX=9606	Isoform Short of RNA-binding protein FUS 		1.0000	0.9990	8	0	8	16	0	16	     0	     0	     0	1C(57.0214), 3C(57.0214), 6C(57.0214), 9M(15.9949)		sp|P35637|FUS_HUMAN, tr|H3BPE7|H3BPE7_HUMAN
sp|P35658-2|NU214_HUMAN	P35658-2	NU214_HUMAN	NUP214	2079	Homo sapiens OX=9606	Isoform 2 of Nuclear pore complex protein Nup214 		1.0000	0.9988	9	0	9	10	0	10	     0	     0	     0	2C(57.0214), 3C(57.0214)		sp|P35658-3|NU214_HUMAN, sp|P35658-4|NU214_HUMAN, sp|P35658|NU214_HUMAN
sp|P35659|DEK_HUMAN	P35659	DEK_HUMAN	DEK	375	Homo sapiens OX=9606	Protein DEK 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	15	0	15	     0	     0	     0	12M(15.9949)		
sp|P35754|GLRX1_HUMAN	P35754	GLRX1_HUMAN	GLRX	106	Homo sapiens OX=9606	Glutaredoxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	11C(57.0214), 12C(57.0214), 2C(57.0214), 6C(57.0214), 7C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|P35813-3|PPM1A_HUMAN	P35813-3	PPM1A_HUMAN	PPM1A	455	Homo sapiens OX=9606	Isoform 3 of Protein phosphatase 1A 		1.0000	0.9984	3	0	3	3	0	3	     0	     0	     0	10C(57.0214), 9C(57.0214)		sp|P35813|PPM1A_HUMAN
sp|P35900|K1C20_HUMAN	P35900	K1C20_HUMAN	KRT20	424	Homo sapiens OX=9606	Keratin, type I cytoskeletal 20 	1:Experimental evidence at protein level	1.0000	0.9896	2	2	2	2	2	2	     0	     0	     0			
sp|P35998|PRS7_HUMAN	P35998	PRS7_HUMAN	PSMC2	433	Homo sapiens OX=9606	26S proteasome regulatory subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	20	0	20	24	0	24	     0	     0	     0	24C(57.0214), 2C(57.0214), 4C(57.0214)		
sp|P36405|ARL3_HUMAN	P36405	ARL3_HUMAN	ARL3	182	Homo sapiens OX=9606	ADP-ribosylation factor-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
sp|P36507|MP2K2_HUMAN	P36507	MP2K2_HUMAN	MAP2K2	400	Homo sapiens OX=9606	Dual specificity mitogen-activated protein kinase kinase 2 	1:Experimental evidence at protein level	1.0000	0.9989	6	1	6	6	1	6	     0	     0	     0			
sp|P36542-2|ATPG_HUMAN	P36542-2	ATPG_HUMAN	ATP5F1C	297	Homo sapiens OX=9606	Isoform Heart of ATP synthase subunit gamma, mitochondrial 		1.0000	0.9990	6	0	6	9	0	9	     0	     0	     0			sp|P36542|ATPG_HUMAN
sp|P36543-2|VATE1_HUMAN	P36543-2	VATE1_HUMAN	ATP6V1E1	204	Homo sapiens OX=9606	Isoform 2 of V-type proton ATPase subunit E 1 		1.0000	0.9990	6	0	6	7	0	7	     0	     0	     0			sp|P36543|VATE1_HUMAN
sp|P36551|HEM6_HUMAN	P36551	HEM6_HUMAN	CPOX	454	Homo sapiens OX=9606	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9988	6	3	6	6	3	6	     0	     0	     0	6C(57.0214)		
sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	RPL4	427	Homo sapiens OX=9606	60S ribosomal protein L4 	1:Experimental evidence at protein level	1.0000	0.9990	27	0	27	36	0	36	     0	     0	     0	10C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), N-term(42.0106)		
sp|P36639-2|8ODP_HUMAN	P36639-2	8ODP_HUMAN	NUDT1	179	Homo sapiens OX=9606	Isoform p22 of 7,8-dihydro-8-oxoguanine triphosphatase 		1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0			sp|P36639-3|8ODP_HUMAN, sp|P36639-4|8ODP_HUMAN, sp|P36639|8ODP_HUMAN
sp|P36776-2|LONM_HUMAN	P36776-2	LONM_HUMAN	LONP1	895	Homo sapiens OX=9606	Isoform 2 of Lon protease homolog, mitochondrial 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	3C(57.0214)		sp|P36776-3|LONM_HUMAN, sp|P36776|LONM_HUMAN, tr|K7EJE8|K7EJE8_HUMAN, tr|K7EKE6|K7EKE6_HUMAN
sp|P36871|PGM1_HUMAN	P36871	PGM1_HUMAN	PGM1	562	Homo sapiens OX=9606	Phosphoglucomutase-1 	1:Experimental evidence at protein level	1.0000	0.9990	13	0	13	16	0	16	     0	     0	     0	4C(57.0214), 8C(57.0214)		tr|A0A3B3ITK7|A0A3B3ITK7_HUMAN
sp|P36954|RPB9_HUMAN	P36954	RPB9_HUMAN	POLR2I	125	Homo sapiens OX=9606	DNA-directed RNA polymerase II subunit RPB9 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	4	2	4	     0	     0	     0	10C(57.0214), 12C(57.0214), 2C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|P36957|ODO2_HUMAN	P36957	ODO2_HUMAN	DLST	453	Homo sapiens OX=9606	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	0	7	9	0	9	     0	     0	     0	8C(57.0214)		
sp|P37108|SRP14_HUMAN	P37108	SRP14_HUMAN	SRP14	136	Homo sapiens OX=9606	Signal recognition particle 14 kDa protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	6	1	6	     0	     0	     0			
sp|P37198|NUP62_HUMAN	P37198	NUP62_HUMAN	NUP62	522	Homo sapiens OX=9606	Nuclear pore glycoprotein p62 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	5	1	5	     0	     0	     0	29C(57.0214)		
sp|P37235|HPCL1_HUMAN	P37235	HPCL1_HUMAN	HPCAL1	193	Homo sapiens OX=9606	Hippocalcin-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0			
sp|P37268|FDFT_HUMAN	P37268	FDFT_HUMAN	FDFT1	417	Homo sapiens OX=9606	Squalene synthase 	1:Experimental evidence at protein level	1.0000	0.9989	7	0	7	7	0	7	     0	     0	     0	7C(57.0214), 9C(57.0214)		
sp|P37802-2|TAGL2_HUMAN	P37802-2	TAGL2_HUMAN	TAGLN2	220	Homo sapiens OX=9606	Isoform 2 of Transgelin-2 		1.0000	0.9990	18	0	18	39	0	39	     0	     0	     0	12M(15.9949), 3M(15.9949), 4C(57.0214), 6C(57.0214), 6M(15.9949), 7M(15.9949), N-term(42.0106)		sp|P37802|TAGL2_HUMAN
sp|P37837|TALDO_HUMAN	P37837	TALDO_HUMAN	TALDO1	337	Homo sapiens OX=9606	Transaldolase 	1:Experimental evidence at protein level	1.0000	0.9990	24	5	24	40	9	40	     0	     0	     0	5C(57.0214)		
sp|P38117|ETFB_HUMAN	P38117	ETFB_HUMAN	ETFB	255	Homo sapiens OX=9606	Electron transfer flavoprotein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	18	0	18	29	0	29	     0	     0	     0	10C(57.0214), 12C(57.0214), 15C(57.0214), 7C(57.0214)		
sp|P38159|RBMX_HUMAN	P38159	RBMX_HUMAN	RBMX	391	Homo sapiens OX=9606	RNA-binding motif protein, X chromosome 	1:Experimental evidence at protein level	1.0000	0.9990	29	0	29	36	0	36	     0	     0	     0	7M(15.9949), N-term(42.0106)		
sp|P38606|VATA_HUMAN	P38606	VATA_HUMAN	ATP6V1A	617	Homo sapiens OX=9606	V-type proton ATPase catalytic subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	11	0	11	     0	     0	     0	22C(57.0214), 8C(57.0214), N-term(42.0106)		
sp|P38646|GRP75_HUMAN	P38646	GRP75_HUMAN	HSPA9	679	Homo sapiens OX=9606	Stress-70 protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	36	15	36	72	26	72	     0	     0	     0	11M(15.9949), 13C(57.0214), 13M(15.9949), 14C(57.0214), 1M(15.9949), 21M(15.9949), 2C(57.0214), 2M(15.9949)		
sp|P38919|IF4A3_HUMAN	P38919	IF4A3_HUMAN	EIF4A3	411	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-III 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	9	11	0	11	     0	     0	     0			tr|I3L3H2|I3L3H2_HUMAN
sp|P39019|RS19_HUMAN	P39019	RS19_HUMAN	RPS19	145	Homo sapiens OX=9606	40S ribosomal protein S19 	1:Experimental evidence at protein level	1.0000	0.9990	16	1	16	28	1	28	     0	     0	     0			
sp|P39023|RL3_HUMAN	P39023	RL3_HUMAN	RPL3	403	Homo sapiens OX=9606	60S ribosomal protein L3 	1:Experimental evidence at protein level	1.0000	0.9990	21	0	21	32	0	32	     0	     0	     0	11C(57.0214), 3C(57.0214)		
sp|P39656-3|OST48_HUMAN	P39656-3	OST48_HUMAN	DDOST	438	Homo sapiens OX=9606	Isoform 3 of Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit 		1.0000	0.9990	4	0	4	6	0	6	     0	     0	     0			sp|P39656|OST48_HUMAN, tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN
sp|P39687|AN32A_HUMAN	P39687	AN32A_HUMAN	ANP32A	249	Homo sapiens OX=9606	Acidic leucine-rich nuclear phosphoprotein 32 family member A 	1:Experimental evidence at protein level	1.0000	0.9990	15	0	15	26	0	26	     0	     0	     0	1C(57.0214), 7C(57.0214)		tr|H0YN26|H0YN26_HUMAN
sp|P39748|FEN1_HUMAN	P39748	FEN1_HUMAN	FEN1	380	Homo sapiens OX=9606	Flap endonuclease 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	0	12	14	0	14	     0	     0	     0	11C(57.0214)		
sp|P39880-2|CUX1_HUMAN	P39880-2	CUX1_HUMAN	CUX1	1483	Homo sapiens OX=9606	Isoform 2 of Homeobox protein cut-like 1 		1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			sp|P39880-3|CUX1_HUMAN, sp|P39880-5|CUX1_HUMAN, sp|P39880|CUX1_HUMAN, tr|A0A2R8Y852|A0A2R8Y852_HUMAN
sp|P40121-2|CAPG_HUMAN	P40121-2	CAPG_HUMAN	CAPG	333	Homo sapiens OX=9606	Isoform 2 of Macrophage-capping protein 		1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			sp|P40121|CAPG_HUMAN
sp|P40199|CEAM6_HUMAN	P40199	CEAM6_HUMAN	CEACAM6	344	Homo sapiens OX=9606	Carcinoembryonic antigen-related cell adhesion molecule 6 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0			
sp|P40222|TXLNA_HUMAN	P40222	TXLNA_HUMAN	TXLNA	546	Homo sapiens OX=9606	Alpha-taxilin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	6C(57.0214)		
sp|P40227|TCPZ_HUMAN	P40227	TCPZ_HUMAN	CCT6A	531	Homo sapiens OX=9606	T-complex protein 1 subunit zeta 	1:Experimental evidence at protein level	1.0000	0.9990	22	2	22	30	4	30	     0	     0	     0	2C(57.0214), 3C(57.0214)		
sp|P40261|NNMT_HUMAN	P40261	NNMT_HUMAN	NNMT	264	Homo sapiens OX=9606	Nicotinamide N-methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9981	3	3	3	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|P40429|RL13A_HUMAN	P40429	RL13A_HUMAN	RPL13A	203	Homo sapiens OX=9606	60S ribosomal protein L13a 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	20	0	20	     0	     0	     0			tr|M0QYS1|M0QYS1_HUMAN, tr|Q8J015|Q8J015_HUMAN
sp|P40616-2|ARL1_HUMAN	P40616-2	ARL1_HUMAN	ARL1	164	Homo sapiens OX=9606	Isoform 2 of ADP-ribosylation factor-like protein 1 		1.0000	0.9989	2	0	2	2	0	2	     0	     0	     0			sp|P40616|ARL1_HUMAN, tr|F8VYN9|F8VYN9_HUMAN
sp|P40763-2|STAT3_HUMAN	P40763-2	STAT3_HUMAN	STAT3	769	Homo sapiens OX=9606	Isoform Del-701 of Signal transducer and activator of transcription 3 		1.0000	0.9989	6	0	6	8	0	8	     0	     0	     0			sp|P40763-3|STAT3_HUMAN, sp|P40763|STAT3_HUMAN
sp|P40818-2|UBP8_HUMAN	P40818-2	UBP8_HUMAN	USP8	1012	Homo sapiens OX=9606	Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 8 		1.0000	0.9916	3	0	3	3	0	3	     0	     0	     0			sp|P40818|UBP8_HUMAN
sp|P40925-3|MDHC_HUMAN	P40925-3	MDHC_HUMAN	MDH1	352	Homo sapiens OX=9606	Isoform 3 of Malate dehydrogenase, cytoplasmic 		1.0000	0.9990	13	0	13	24	0	24	     0	     0	     0	12C(57.0214), 5C(57.0214)		sp|P40925|MDHC_HUMAN
sp|P40926|MDHM_HUMAN	P40926	MDHM_HUMAN	MDH2	338	Homo sapiens OX=9606	Malate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	23	0	23	51	0	51	     0	     0	     0	10M(15.9949), 11C(57.0214), 15C(57.0214), 1M(15.9949), 2C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|P40937-2|RFC5_HUMAN	P40937-2	RFC5_HUMAN	RFC5	319	Homo sapiens OX=9606	Isoform 2 of Replication factor C subunit 5 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	2C(57.0214), 5C(57.0214), 9C(57.0214)		sp|P40937|RFC5_HUMAN
sp|P40938-2|RFC3_HUMAN	P40938-2	RFC3_HUMAN	RFC3	305	Homo sapiens OX=9606	Isoform 2 of Replication factor C subunit 3 		1.0000	0.9969	2	0	2	2	0	2	     0	     0	     0			sp|P40938|RFC3_HUMAN
sp|P40939|ECHA_HUMAN	P40939	ECHA_HUMAN	HADHA	763	Homo sapiens OX=9606	Trifunctional enzyme subunit alpha, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	22	0	22	26	0	26	     0	     0	     0	12C(57.0214), 13C(57.0214), 1C(57.0214)		tr|H0YFD6|H0YFD6_HUMAN
sp|P41091|IF2G_HUMAN	P41091	IF2G_HUMAN	EIF2S3	472	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	17	3	17	23	5	23	     0	     0	     0	2C(57.0214), 3C(57.0214), 6C(57.0214), 8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|P41208|CETN2_HUMAN	P41208	CETN2_HUMAN	CETN2	172	Homo sapiens OX=9606	Centrin-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|P41223-2|BUD31_HUMAN	P41223-2	BUD31_HUMAN	BUD31	145	Homo sapiens OX=9606	Isoform 2 of Protein BUD31 homolog 		1.0000	0.9990	7	0	7	8	0	8	     0	     0	     0	10C(57.0214), 6C(57.0214), 7C(57.0214), 8C(57.0214), 9C(57.0214)		sp|P41223|BUD31_HUMAN
sp|P41227-2|NAA10_HUMAN	P41227-2	NAA10_HUMAN	NAA10	220	Homo sapiens OX=9606	Isoform 2 of N-alpha-acetyltransferase 10 		1.0000	0.9990	10	0	10	14	0	14	     0	     0	     0	13C(57.0214), 17C(57.0214)		sp|P41227|NAA10_HUMAN
sp|P41240|CSK_HUMAN	P41240	CSK_HUMAN	CSK	450	Homo sapiens OX=9606	Tyrosine-protein kinase CSK 	1:Experimental evidence at protein level	1.0000	0.9989	6	4	6	6	4	6	     0	     0	     0			
sp|P41250|GARS_HUMAN	P41250	GARS_HUMAN	GARS	739	Homo sapiens OX=9606	Glycine--tRNA ligase 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	15	15	15	     0	     0	     0	11C(57.0214), 1C(57.0214), 2C(57.0214), 7C(57.0214)		
sp|P41252|SYIC_HUMAN	P41252	SYIC_HUMAN	IARS	1262	Homo sapiens OX=9606	Isoleucine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	18	0	18	22	0	22	     0	     0	     0	10C(57.0214), 1C(57.0214), 2C(57.0214), 5C(57.0214)		tr|A0A0A0MSX9|A0A0A0MSX9_HUMAN, tr|J3KR24|J3KR24_HUMAN
sp|P42025|ACTY_HUMAN	P42025	ACTY_HUMAN	ACTR1B	376	Homo sapiens OX=9606	Beta-centractin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
sp|P42126-2|ECI1_HUMAN	P42126-2	ECI1_HUMAN	ECI1	285	Homo sapiens OX=9606	Isoform 2 of Enoyl-CoA delta isomerase 1, mitochondrial 		1.0000	0.9990	4	0	4	5	0	5	     0	     0	     0			sp|P42126|ECI1_HUMAN
sp|P42166|LAP2A_HUMAN	P42166	LAP2A_HUMAN	TMPO	694	Homo sapiens OX=9606	Lamina-associated polypeptide 2, isoform alpha 	1:Experimental evidence at protein level	1.0000	0.9990	25	15	25	32	20	32	     0	     0	     0	10C(57.0214), 15C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|P42167|LAP2B_HUMAN	P42167	LAP2B_HUMAN	TMPO	454	Homo sapiens OX=9606	Lamina-associated polypeptide 2, isoforms beta/gamma 	1:Experimental evidence at protein level	1.0000	0.9990	6	2	6	8	3	8	     0	     0	     0	17C(57.0214)		
sp|P42224|STAT1_HUMAN	P42224	STAT1_HUMAN	STAT1	750	Homo sapiens OX=9606	Signal transducer and activator of transcription 1-alpha/beta 	1:Experimental evidence at protein level	1.0000	0.9990	16	1	16	21	1	21	     0	     0	     0	10C(57.0214)		
sp|P42330|AK1C3_HUMAN	P42330	AK1C3_HUMAN	AKR1C3	323	Homo sapiens OX=9606	Aldo-keto reductase family 1 member C3 	1:Experimental evidence at protein level	1.0000	0.9990	35	0	35	134	0	134	     0	     0	     0	10C(57.0214), 16C(57.0214), 17C(57.0214), 1C(57.0214), 4M(15.9949), 5C(57.0214), 5M(15.9949), 6C(57.0214), 7C(57.0214), 7M(15.9949)		tr|A0A0A0MSS8|A0A0A0MSS8_HUMAN
sp|P42574|CASP3_HUMAN	P42574	CASP3_HUMAN	CASP3	277	Homo sapiens OX=9606	Caspase-3 	1:Experimental evidence at protein level	1.0000	0.9988	2	1	2	2	1	2	     0	     0	     0	7C(57.0214)		
sp|P42677|RS27_HUMAN	P42677	RS27_HUMAN	RPS27	84	Homo sapiens OX=9606	40S ribosomal protein S27 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|P42704|LPPRC_HUMAN	P42704	LPPRC_HUMAN	LRPPRC	1394	Homo sapiens OX=9606	Leucine-rich PPR motif-containing protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	51	35	51	62	41	62	     0	     0	     0	17C(57.0214), 18C(57.0214), 1C(57.0214), 2C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|P42765|THIM_HUMAN	P42765	THIM_HUMAN	ACAA2	397	Homo sapiens OX=9606	3-ketoacyl-CoA thiolase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	16	0	16	23	0	23	     0	     0	     0	19C(57.0214), 3C(57.0214), 6C(57.0214), 7C(57.0214)		tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN
sp|P42766|RL35_HUMAN	P42766	RL35_HUMAN	RPL35	123	Homo sapiens OX=9606	60S ribosomal protein L35 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	5	8	1	8	     0	     0	     0			
sp|P42785-2|PCP_HUMAN	P42785-2	PCP_HUMAN	PRCP	517	Homo sapiens OX=9606	Isoform 2 of Lysosomal Pro-X carboxypeptidase 		1.0000	0.9989	1	0	1	1	0	1	     0	     0	     0	5C(57.0214)		sp|P42785|PCP_HUMAN
sp|P42892-2|ECE1_HUMAN	P42892-2	ECE1_HUMAN	ECE1	758	Homo sapiens OX=9606	Isoform A of Endothelin-converting enzyme 1 		1.0000	0.9990	5	0	5	5	0	5	     0	     0	     0			sp|P42892-3|ECE1_HUMAN, sp|P42892-4|ECE1_HUMAN, sp|P42892|ECE1_HUMAN, tr|A0A3B3ISF9|A0A3B3ISF9_HUMAN
sp|P43034|LIS1_HUMAN	P43034	LIS1_HUMAN	PAFAH1B1	410	Homo sapiens OX=9606	Platelet-activating factor acetylhydrolase IB subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	10	3	10	12	4	12	     0	     0	     0	5C(57.0214)		
sp|P43243|MATR3_HUMAN	P43243	MATR3_HUMAN	MATR3	847	Homo sapiens OX=9606	Matrin-3 	1:Experimental evidence at protein level	1.0000	0.9990	24	0	24	30	0	30	     0	     0	     0	10C(57.0214), 2C(57.0214)		tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN, tr|A8MXP9|A8MXP9_HUMAN
sp|P43246-2|MSH2_HUMAN	P43246-2	MSH2_HUMAN	MSH2	868	Homo sapiens OX=9606	Isoform 2 of DNA mismatch repair protein Msh2 		1.0000	0.9974	5	0	5	5	0	5	     0	     0	     0	5C(57.0214)		sp|P43246|MSH2_HUMAN, tr|A0A2R8Y6P0|A0A2R8Y6P0_HUMAN, tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN, tr|A0A2R8YG02|A0A2R8YG02_HUMAN, tr|E9PHA6|E9PHA6_HUMAN
sp|P43304-2|GPDM_HUMAN	P43304-2	GPDM_HUMAN	GPD2	601	Homo sapiens OX=9606	Isoform 2 of Glycerol-3-phosphate dehydrogenase, mitochondrial 		1.0000	0.9989	7	0	7	7	0	7	     0	     0	     0	1C(57.0214), 5C(57.0214)		sp|P43304|GPDM_HUMAN
sp|P43307-2|SSRA_HUMAN	P43307-2	SSRA_HUMAN	SSR1	259	Homo sapiens OX=9606	Isoform 2 of Translocon-associated protein subunit alpha 		1.0000	0.9987	3	0	3	4	0	4	     0	     0	     0			sp|P43307|SSRA_HUMAN, tr|A0A3B3IRT8|A0A3B3IRT8_HUMAN
sp|P43353|AL3B1_HUMAN	P43353	AL3B1_HUMAN	ALDH3B1	468	Homo sapiens OX=9606	Aldehyde dehydrogenase family 3 member B1 	1:Experimental evidence at protein level	1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	15C(57.0214), 21C(57.0214)		
